id,year
0,0.054858920322182245
1,0.0
2,0.0
3,0.0
4,0.0
5,0.054858920322182245
6,0.0
7,0.0
8,0.0
9,-0.9714169192897142
10,0.0
11,1.4232267064713775
12,-0.9714169192897142
13,0.39695086685948106
14,0.0
15,-0.9714169192897142
16,0.7390428133967799
17,0.0
18,0.0
19,0.7390428133967799
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,-1.6556008123643118
27,0.7390428133967799
28,-0.2872330262151166
29,1.4232267064713775
30,0.054858920322182245
31,-1.6556008123643118
32,-0.6293249727524154
33,1.4232267064713775
34,-0.9714169192897142
35,-0.9714169192897142
36,1.4232267064713775
37,1.0811347599340788
38,1.4232267064713775
39,0.0
40,0.0
41,0.0
42,0.054858920322182245
43,0.0
44,0.39695086685948106
45,0.0
46,0.0
47,0.0
48,0.7390428133967799
49,-0.6293249727524154
50,0.0
51,1.4232267064713775
52,-1.6556008123643118
53,-1.6556008123643118
54,0.0
55,-1.6556008123643118
56,0.7390428133967799
57,0.0
58,-0.2872330262151166
59,0.7390428133967799
60,0.054858920322182245
61,1.0811347599340788
62,0.39695086685948106
63,0.054858920322182245
64,0.054858920322182245
65,0.054858920322182245
66,-0.9714169192897142
67,0.0
68,1.4232267064713775
69,0.0
70,-0.2872330262151166
71,-0.6293249727524154
72,-0.6293249727524154
73,0.7390428133967799
74,1.0811347599340788
75,1.0811347599340788
76,-0.9714169192897142
77,-1.313508865827013
78,-1.6556008123643118
79,0.0
80,0.0
81,-0.2872330262151166
82,0.054858920322182245
83,0.0
84,-1.6556008123643118
85,0.0
86,0.39695086685948106
87,0.39695086685948106
88,1.0811347599340788
89,0.7390428133967799
90,0.0
91,0.7390428133967799
92,0.0
93,0.0
94,0.0
95,0.39695086685948106
96,0.0
97,0.7390428133967799
98,-0.9714169192897142
99,-1.6556008123643118
100,0.0
101,0.054858920322182245
102,0.7390428133967799
103,0.0
104,1.4232267064713775
105,0.0
106,0.054858920322182245
107,0.0
108,1.4232267064713775
109,0.0
110,0.7390428133967799
111,0.0
112,-1.6556008123643118
113,0.0
114,-0.6293249727524154
115,0.0
116,0.0
117,0.0
118,0.0
119,0.0
120,0.054858920322182245
121,0.0
122,0.0
123,0.0
124,-0.6293249727524154
125,0.0
126,0.0
127,0.0
128,0.0
129,0.0
130,0.0
131,1.4232267064713775
132,0.0
133,0.0
134,1.0811347599340788
135,-1.313508865827013
136,0.0
137,-0.6293249727524154
138,0.0
139,-1.313508865827013
140,1.4232267064713775
141,-1.6556008123643118
142,-0.2872330262151166
143,0.0
144,-0.9714169192897142
145,1.0811347599340788
146,-0.6293249727524154
147,0.0
148,-1.313508865827013
149,1.0811347599340788
150,-0.9714169192897142
151,0.0
152,0.0
153,-1.6556008123643118
154,0.0
155,0.0
156,0.0
157,-0.6293249727524154
158,0.0
159,1.0811347599340788
160,0.0
161,1.0811347599340788
162,0.0
163,1.4232267064713775
164,0.0
165,0.0
166,0.0
167,-1.6556008123643118
168,-0.6293249727524154
169,-0.9714169192897142
170,0.0
171,-0.9714169192897142
172,-1.6556008123643118
173,0.0
174,-0.2872330262151166
175,1.0811347599340788
176,0.0
177,-0.2872330262151166
178,0.0
179,0.0
180,0.0
181,1.4232267064713775
182,0.0
183,-1.6556008123643118
184,1.0811347599340788
185,-0.9714169192897142
186,0.054858920322182245
187,0.0
188,0.0
189,0.0
190,0.0
191,-0.2872330262151166
192,1.0811347599340788
193,1.0811347599340788
194,-0.9714169192897142
195,0.0
196,1.0811347599340788
197,-1.313508865827013
198,0.0
199,1.0811347599340788
200,1.4232267064713775
201,0.0
202,0.0
203,0.0
204,-0.2872330262151166
205,0.0
206,-0.9714169192897142
207,-0.9714169192897142
208,0.0
209,0.0
210,0.0
211,0.0
212,0.0
213,-0.6293249727524154
214,0.0
215,-0.2872330262151166
216,0.39695086685948106
217,0.0
218,-0.6293249727524154
219,0.0
220,0.0
221,-0.9714169192897142
222,0.39695086685948106
223,0.0
224,-1.313508865827013
225,1.0811347599340788
226,-0.2872330262151166
227,0.0
228,1.4232267064713775
229,0.0
230,0.0
231,0.0
232,0.054858920322182245
