id,price
0,0.0
1,-0.24726003092616852
2,0.0
3,-0.2553840890889243
4,0.0
5,-0.21357852535170402
6,0.0
7,-0.2472353377402635
8,-0.2553840890889243
9,-0.19858976150734922
10,0.0
11,0.08044323921951953
12,0.0
13,0.0
14,0.3965160188039372
15,0.0
16,0.0
17,0.7147371055620927
18,0.7619751701984201
19,0.0
20,0.0
21,0.0
22,0.0
23,-0.2504207587220127
24,0.0
25,0.0
26,0.0
27,0.0
28,-0.10858309888350529
29,0.0
30,0.0
31,0.0
32,-0.18626786174073792
33,0.0
34,-0.17448921206403736
35,-0.24054348435999964
36,0.0
37,-0.18686049820245873
38,-0.24375359852765388
39,-0.2406669502895248
40,-0.1856505320931121
41,-0.23562954036489817
42,-0.1393261153352709
43,-0.20866458135660254
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.06058991775187324
52,-0.24054348435999964
53,0.0
54,0.0
55,0.0
56,0.0
57,-0.13438747815426438
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,-0.11831221413008813
64,-0.24577843977186659
65,0.0
66,0.0
67,0.05471293950647548
68,0.0
69,-0.2504454519079177
70,0.0
71,0.0
72,-0.2479761333174145
73,0.0
74,0.0
75,1.4534090687252388
76,0.0
77,-0.19612044291684597
78,0.0
79,-0.27079263709366463
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,-0.24311157569412306
90,0.0
91,0.0
92,0.0
93,-0.051764078116025194
94,-0.232493505754959
95,0.0
96,-0.25785340767942755
97,-0.252939463684326
98,0.035995504590460754
99,0.0
100,-0.22335702697009696
101,0.0
102,0.0
103,0.34542581716642473
104,0.0
105,0.0
106,-0.24592659888729676
107,-0.17478553029489774
108,-0.23214780115228859
109,0.0
110,-0.2327157444281043
111,0.0
112,0.0
113,0.0
114,-0.1979724318597234
115,0.0
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.14906560284960518
123,-0.09596488088603361
124,0.0
125,-0.2283203573370085
126,0.0
127,0.0
128,-0.21093635445986555
129,-0.004624786223317894
130,-0.2004664436361317
131,0.0
132,0.0
133,-0.24318565525183816
134,-0.15414202687829048
135,-0.23977799559694363
136,0.03871175504001436
137,0.9619899760291845
138,0.0
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,-0.02583623291574093
145,-0.011983355623017628
146,0.0
147,-0.24402522357260925
148,-0.2478279742019843
149,0.0
150,0.0
151,0.0
152,0.0
153,0.0
154,0.10827245973449125
155,0.0
156,0.0
157,0.0
158,0.0
159,0.0
160,-0.2208136288218786
161,-0.2632859085785347
162,0.0
163,-0.23622217682661895
164,0.0
165,0.0
166,0.0
167,-0.23716051789101017
168,0.0
169,0.0
170,0.0
171,-0.19145343078079477
172,0.0
173,-0.19868853425096933
174,0.0
175,0.0
176,-0.24755634915702893
177,0.0
178,0.0
179,0.0
180,-0.20300984178435005
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.22694791119407806
191,0.0
192,-0.1856505320931121
193,-0.17513123489756824
194,0.0
195,0.0
196,0.0
197,0.7040202628793085
198,-0.1206333736051612
199,0.0
200,0.0
201,0.0
202,1.447680249595271
203,-0.2375556088654907
204,0.4146902036300413
205,0.0
206,-0.15784600476404537
207,0.6903649310738255
208,0.0
209,-0.21424524137113993
210,-0.2481242924328447
211,-0.003488899671686409
212,0.0
213,-0.25785340767942755
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,-0.038158132682352235
220,0.0
221,0.0
222,0.0
223,-0.15414202687829048
224,-0.19362643114043765
225,-0.20844234268345724
226,0.0
227,0.0
228,0.0
229,0.0
230,0.0
231,0.0
232,0.3446850215892737
233,0.0
234,0.0
235,1.3655507132751326
236,0.0
237,0.0
238,0.0
239,-0.09011259582654087
240,-0.22565349325926498
241,0.0
242,0.0
243,0.0
244,0.0
245,-0.14786995765841218
246,0.0
247,0.04095883495737233
248,-0.1491786965113789
249,-0.16646392664490176
250,0.1372622599869996
251,0.2607281895121627
252,-0.005958218262189672
253,0.0
254,0.0
255,-0.19999727310393606
256,-0.19700939760942715
257,0.0
258,0.0
259,0.0
260,0.0
261,-0.2566187483841759
262,0.8410180582804295
263,-0.1244855106063463
264,-0.2442227690598495
265,-0.1092004285311311
266,-0.23644441549976425
267,0.0
268,0.0
269,0.0
270,0.0
271,0.0
272,-0.21967774227024708
273,0.0
274,0.0
275,-0.2232582542264768
276,-0.1491786965113789
277,0.0
278,1.2558635814849777
279,-0.1491786965113789
280,-0.15932759591834733
281,-0.0757411616298119
282,0.0
283,0.0
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,0.0
293,0.0
294,-0.19491047680749934
295,0.0
296,0.0
297,0.0
298,0.0
299,3.2709757104510704
300,-0.20649158099695963
301,0.0
302,0.0
303,0.0
304,19.3584381684644
305,0.0
306,-0.17841542862293758
307,-0.1516480151018822
308,0.0
309,-0.2441486895021344
310,0.0
311,0.0
312,-0.2720519895748213
313,-0.19609574973094093
314,-0.20597302409295398
315,0.0
316,0.0
317,0.19064892791368013
318,-0.19118180573583943
319,0.0
320,-0.21585029845496703
321,0.0
322,0.0
323,0.0
324,0.0
325,0.0
326,1.6257428131564613
327,0.0
328,0.0
329,-0.1368321035588626
330,0.6065809512980498
331,0.0
332,0.0
333,0.0
334,0.0
335,-0.11786773678379756
336,0.0
337,0.0
338,-0.06741955797981589
339,0.0017954421119905752
340,0.6443862189186548
341,0.41604832885481796
342,0.0
343,-0.24950711084352648
344,0.0
345,0.0
346,0.0
347,0.0
348,0.0
349,0.0
350,0.0
351,-0.24402522357260925
352,0.0
353,-0.23770376798092088
354,-0.2318761761073332
355,0.1975136335952792
356,-0.21587499164087207
357,0.3995285874843511
358,0.0
359,-0.12159640785545747
360,0.0
361,0.0
362,-0.22785118680481287
363,0.0
364,-0.2555816345761645
365,0.0
366,0.0
367,0.0
368,-0.2331602217743949
369,-0.26042149901355094
370,-0.2564705892687457
371,-0.2507170769528731
372,-0.2645205678737863
373,-0.2457290534000565
374,-0.22328294741238186
375,0.0
376,0.0
377,0.0
378,0.0
379,-0.25968070343639993
380,-0.25256906589575057
381,-0.19858976150734922
382,0.09772846935304236
383,0.0
384,0.0
385,0.0
386,-0.2605943513148862
387,-0.24180283684115633
388,-0.26279204486043406
389,0.0
390,-0.22385089068819758
391,0.0
392,-0.1792056105718986
393,0.0
394,0.0
395,-0.12944884097325784
396,-0.16811837010053896
397,-0.17945254243094894
398,0.0
399,0.0
400,-0.25975478299411503
401,-0.21451686641609524
402,0.0
403,0.0
404,0.0
405,0.0
406,0.0
407,-0.17298292772383037
408,0.0
409,0.0
410,-0.025984392031171134
411,0.0
412,0.0
413,0.0
414,0.0
415,-0.16322911929134248
416,0.0
417,0.0
418,0.0
419,0.0
420,0.0
421,0.6656717451687929
422,-0.02573746017212082
423,-0.22335702697009696
424,-0.09981701788721871
425,-0.16895793842131007
426,0.0
427,0.0
428,-0.2619030901678529
429,0.0
430,-0.0010442742670881912
431,-0.2405928707318097
432,0.0
433,0.0
434,0.0
435,0.0
